;T
4527;0.524731182795699
4528;0.5505376344086023
4529;0.5397849462365591
4530;0.546236559139785
4531;0.5591397849462366
4532;0.5612903225806453
4533;0.5698924731182796
4534;0.6064516129032259
4535;0.6193548387096774
4536;0.6107526881720431
4537;0.5806451612903227
4538;0.5548387096774194
4539;0.5376344086021506
4540;0.5161290322580646
4541;0.5161290322580646
4542;0.4946236559139786
4543;0.5118279569892473
4544;0.5075268817204301
4545;0.47526881720430114
4546;0.4516129032258065
4547;0.4580645161290323
4548;0.46451612903225814
4549;0.4688172043010753
4550;0.4795698924731183
4551;0.5053763440860216
4552;0.5333333333333333
4553;0.443010752688172
4554;0.4946236559139786
4555;0.5419354838709678
4556;0.5333333333333333
4557;0.5419354838709678
4558;0.5505376344086023
4559;0.5526881720430108
4560;0.535483870967742
4561;0.5118279569892473
4562;0.4989247311827958
4563;0.49677419354838714
4564;0.5010752688172043
4565;0.4881720430107528
4566;0.4989247311827958
4567;0.5010752688172043
4568;0.4838709677419355
4569;0.47096774193548396
4570;0.46451612903225814
4571;0.4623655913978495
4572;0.4666666666666667
4573;0.47526881720430114
4574;0.46451612903225814
4575;0.47526881720430114
4576;0.513978494623656
4577;0.546236559139785
4578;0.5311827956989248
4579;0.5440860215053764
4580;0.5397849462365591
4581;0.5483870967741936
4582;0.5548387096774194
4583;0.5483870967741936
4584;0.5397849462365591
4585;0.5311827956989248
4586;0.5204301075268818
4587;0.5161290322580646
4588;0.5182795698924731
4589;0.5161290322580646
4590;0.5161290322580646
4591;0.503225806451613
4592;0.4946236559139786
4593;0.4795698924731183
4594;0.4838709677419355
4595;0.47526881720430114
4596;0.4731182795698925
4597;0.47096774193548396
4598;0.48602150537634414
4599;0.5634408602150538
4600;0.5870967741935484
4601;0.6129032258064517
4602;0.6365591397849463
4603;0.6344086021505377
4604;0.6344086021505377
4605;0.6451612903225807
4606;0.6666666666666667
4607;0.6516129032258065
4608;0.6129032258064517
4609;0.5849462365591399
4610;0.5720430107526883
4611;0.546236559139785
4612;0.5311827956989248
4613;0.5182795698924731
4614;0.4989247311827958
4615;0.4838709677419355
4616;0.4623655913978495
4617;0.44516129032258067
4618;0.44516129032258067
4619;0.4559139784946237
4620;0.432258064516129
4621;0.40215053763440867
4622;0.4408602150537635
4623;0.5182795698924731
4624;0.6107526881720431
4625;0.6860215053763442
4626;0.7333333333333335
4627;0.6774193548387097
4628;0.681720430107527
4629;0.7096774193548389
4630;0.7849462365591399
4631;0.7548387096774195
4632;0.6860215053763442
4633;0.6322580645161291
4634;0.6043010752688173
4635;0.5720430107526883
4636;0.5483870967741936
4637;0.5290322580645161
4638;0.5290322580645161
4639;0.5311827956989248
4640;0.5010752688172043
4641;0.4688172043010753
4642;0.46021505376344085
4643;0.47526881720430114
4644;0.4580645161290323
4645;0.443010752688172
4646;0.4731182795698925
4647;0.546236559139785
4648;0.6086021505376344
4649;0.6838709677419356
4650;0.7182795698924732
4651;0.6903225806451614
4652;0.6967741935483872
4653;0.724731182795699
4654;0.778494623655914
4655;0.7741935483870969
4656;0.6967741935483872
4657;0.6451612903225807
4658;0.6107526881720431
4659;0.5741935483870969
4660;0.5548387096774194
4661;0.535483870967742
4662;0.546236559139785
4663;0.5204301075268818
4664;0.5161290322580646
4665;0.5096774193548388
4666;0.4881720430107528
4667;0.44516129032258067
4668;0.43440860215053767
4669;0.432258064516129
4670;0.4623655913978495
4671;0.5268817204301076
4672;0.5956989247311829
4673;0.6537634408602151
4674;0.6881720430107529
4675;0.6731182795698926
4676;0.6688172043010754
4677;0.6967741935483872
4678;0.7182795698924732
4679;0.7118279569892474
4680;0.6537634408602151
4681;0.6150537634408603
4682;0.5741935483870969
4683;0.5483870967741936
4684;0.535483870967742
4685;0.5161290322580646
4686;0.5268817204301076
4687;0.49247311827956997
4688;0.535483870967742
4689;0.4666666666666667
4690;0.43440860215053767
4691;0.4301075268817205
4692;0.43440860215053767
4693;0.43870967741935485
4694;0.4731182795698925
4695;0.546236559139785
4696;0.6172043010752689
4697;0.6666666666666667
4698;0.703225806451613
4699;0.6408602150537634
4700;0.6537634408602151
4701;0.6903225806451614
4702;0.7483870967741936
4703;0.7333333333333335
4704;0.6602150537634409
4705;0.6150537634408603
4706;0.5698924731182796
4707;0.5440860215053764
4708;0.524731182795699
4709;0.5333333333333333
4710;0.5182795698924731
4711;0.5010752688172043
4712;0.5182795698924731
4713;0.5225806451612903
4714;0.4946236559139786
4715;0.5333333333333333
4716;0.4989247311827958
4717;0.4989247311827958
4718;0.5505376344086023
4719;0.5784946236559141
4720;0.6064516129032259
4721;0.6086021505376344
4722;0.6709677419354839
4723;0.6645161290322581
4724;0.681720430107527
4725;0.6946236559139786
4726;0.7182795698924732
4727;0.7204301075268819
4728;0.6645161290322581
4729;0.6258064516129033
4730;0.6043010752688173
4731;0.5806451612903227
4732;0.5591397849462366
4733;0.524731182795699
4734;0.5290322580645161
4735;0.503225806451613
4736;0.5204301075268818
4737;0.5290322580645161
4738;0.4946236559139786
4739;0.4795698924731183
4740;0.4881720430107528
4741;0.4989247311827958
4742;0.5118279569892473
4743;0.535483870967742
4744;0.5806451612903227
4745;0.6129032258064517
4746;0.6043010752688173
4747;0.5870967741935484
4748;0.5913978494623657
4749;0.5935483870967743
4750;0.5763440860215054
4751;0.43440860215053767
4752;0.39139784946236567
4753;0.3763440860215054
4754;0.3720430107526882
4755;0.3419354838709677
4756;0.3612903225806452
4757;0.37419354838709684
4758;0.3763440860215054
4759;0.3720430107526882
4760;0.3720430107526882
4761;0.36989247311827966
4762;0.36989247311827966
4763;0.3720430107526882
4764;0.37419354838709684
4765;0.3720430107526882
4766;0.378494623655914
4767;0.4043010752688172
4768;0.432258064516129
4769;0.4516129032258065
4770;0.4559139784946237
4771;0.4666666666666667
4772;0.4666666666666667
4773;0.47526881720430114
4774;0.5161290322580646
4775;0.4946236559139786
4776;0.4731182795698925
4777;0.46021505376344085
4778;0.4559139784946237
4779;0.4365591397849462
4780;0.42365591397849467
4781;0.42365591397849467
4782;0.40645161290322585
4783;0.37419354838709684
4784;0.3763440860215054
4785;0.3311827956989247
4786;0.3290322580645162
4787;0.3096774193548387
4788;0.33333333333333337
4789;0.3032258064516129
4790;0.3548387096774194
4791;0.4666666666666667
4792;0.5053763440860216
4793;0.513978494623656
4794;0.5290322580645161
4795;0.5204301075268818
4796;0.5161290322580646
4797;0.5161290322580646
4798;0.5440860215053764
4799;0.5376344086021506
4800;0.503225806451613
4801;0.4774193548387097
4802;0.4623655913978495
4803;0.443010752688172
4804;0.42795698924731185
4805;0.4086021505376345
4806;0.3978494623655915
4807;0.3827956989247312
4808;0.3612903225806452
4809;0.34408602150537637
4810;0.3419354838709677
4811;0.34408602150537637
4812;0.3505376344086022
4813;0.36344086021505384
4814;0.4043010752688172
4815;0.46451612903225814
4816;0.5182795698924731
4817;0.5505376344086023
4818;0.5118279569892473
4819;0.5204301075268818
4820;0.5526881720430108
4821;0.5419354838709678
4822;0.5612903225806453
4823;0.5806451612903227
4824;0.5204301075268818
4825;0.4881720430107528
4826;0.4516129032258065
4827;0.4301075268817205
4828;0.4150537634408602
4829;0.4
4830;0.4086021505376345
4831;0.36989247311827966
4832;0.36344086021505384
4833;0.3505376344086022
4834;0.31612903225806455
4835;0.2967741935483871
4836;0.30107526881720437
4837;0.3311827956989247
4838;0.3505376344086022
4839;0.42365591397849467
4840;0.49247311827956997
4841;0.5677419354838711
4842;0.6086021505376344
4843;0.5827956989247313
4844;0.6021505376344087
4845;0.6043010752688173
4846;0.6623655913978496
4847;0.6430107526881721
4848;0.5720430107526883
4849;0.535483870967742
4850;0.4903225806451613
4851;0.4666666666666667
4852;0.4666666666666667
4853;0.4408602150537635
4854;0.410752688172043
4855;0.39139784946236567
4856;0.4150537634408602
4857;0.37419354838709684
4858;0.3548387096774194
4859;0.4086021505376345
4860;0.367741935483871
4861;0.3612903225806452
4862;0.3655913978494624
4863;0.44946236559139785
4864;0.5225806451612903
4865;0.5870967741935484
4866;0.6258064516129033
4867;0.5892473118279571
4868;0.6086021505376344
4869;0.6365591397849463
4870;0.6559139784946237
4871;0.6258064516129033
4872;0.5849462365591399
4873;0.5397849462365591
4874;0.5053763440860216
4875;0.4946236559139786
4876;0.46451612903225814
4877;0.4774193548387097
4878;0.4580645161290323
4879;0.43440860215053767
4880;0.41720430107526885
4881;0.45376344086021503
4882;0.3978494623655915
4883;0.41720430107526885
4884;0.4193548387096775
4885;0.42795698924731185
4886;0.43870967741935485
4887;0.4408602150537635
4888;0.47526881720430114
4889;0.4989247311827958
4890;0.5698924731182796
4891;0.5698924731182796
4892;0.5913978494623657
4893;0.6021505376344087
4894;0.5956989247311829
4895;0.5870967741935484
4896;0.5698924731182796
4897;0.5483870967741936
4898;0.5268817204301076
4899;0.5161290322580646
4900;0.5161290322580646
4901;0.4946236559139786
4902;0.4774193548387097
4903;0.4580645161290323
4904;0.44946236559139785
4905;0.47526881720430114
4906;0.4666666666666667
4907;0.44946236559139785
4908;0.44516129032258067
4909;0.47526881720430114
4910;0.4881720430107528
4911;0.5204301075268818
4912;0.5397849462365591
4913;0.5526881720430108
4914;0.546236559139785
4915;0.5548387096774194
4916;0.43479202021615404
4917;0.5870967741935484
4918;0.6086021505376344
4919;0.5956989247311829
4920;0.5849462365591399
4921;0.5612903225806453
4922;0.5311827956989248
4923;0.503225806451613
4924;0.4989247311827958
4925;0.4881720430107528
4926;0.4838709677419355
4927;0.4838709677419355
4928;0.4795698924731183
4929;0.4989247311827958
4930;0.48172043010752696
4931;0.4774193548387097
4932;0.4731182795698925
4933;0.47526881720430114
4934;0.4946236559139786
4935;0.524731182795699
4936;0.5612903225806453
4937;0.5827956989247313
4938;0.5956989247311829
4939;0.5935483870967743
4940;0.5956989247311829
4941;0.5935483870967743
4942;0.6107526881720431
4943;0.5870967741935484
4944;0.5655913978494624
4945;0.5548387096774194
4946;0.5333333333333333
4947;0.5161290322580646
4948;0.4881720430107528
4949;0.5075268817204301
4950;0.4946236559139786
4951;0.48602150537634414
4952;0.49677419354838714
4953;0.4774193548387097
4954;0.47526881720430114
4955;0.4731182795698925
4956;0.4688172043010753
4957;0.4666666666666667
4958;0.4795698924731183
4959;0.5053763440860216
4960;0.546236559139785
4961;0.5935483870967743
4962;0.6129032258064517
4963;0.6301075268817204
4964;0.6301075268817204
4965;0.6236559139784947
4966;0.6193548387096774
4967;0.6193548387096774
4968;0.5720430107526883
4969;0.5505376344086023
4970;0.5290322580645161
4971;0.5118279569892473
4972;0.513978494623656
4973;0.48172043010752696
4974;0.4666666666666667
4975;0.4365591397849462
4976;0.4473118279569892
4977;0.42365591397849467
4978;0.4086021505376345
4979;0.421505376344086
4980;0.4086021505376345
4981;0.43440860215053767
4982;0.43870967741935485
4983;0.4688172043010753
4984;0.5333333333333333
4985;0.5612903225806453
4986;0.5956989247311829
4987;0.6000000000000001
4988;0.6236559139784947
4989;0.6301075268817204
4990;0.6623655913978496
4991;0.6516129032258065
4992;0.6000000000000001
4993;0.5634408602150538
4994;0.5419354838709678
4995;0.5268817204301076
4996;0.49677419354838714
4997;0.4838709677419355
4998;0.47096774193548396
4999;0.46451612903225814
5000;0.4881720430107528
5001;0.42365591397849467
5002;0.44516129032258067
5003;0.4193548387096775
5004;0.4150537634408602
5005;0.4150537634408602
5006;0.43870967741935485
5007;0.4838709677419355
5008;0.5548387096774194
5009;0.6000000000000001
5010;0.6559139784946237
5011;0.6408602150537634
5012;0.6516129032258065
5013;0.6537634408602151
5014;0.703225806451613
5015;0.6795698924731184
5016;0.6215053763440861
5017;0.5913978494623657
5018;0.5548387096774194
5019;0.5290322580645161
5020;0.5096774193548388
5021;0.5225806451612903
5022;0.5075268817204301
5023;0.49677419354838714
5024;0.4559139784946237
5025;0.4666666666666667
5026;0.47096774193548396
5027;0.43440860215053767
5028;0.4301075268817205
5029;0.4193548387096775
5030;0.43440860215053767
5031;0.4795698924731183
5032;0.524731182795699
5033;0.5935483870967743
5034;0.6172043010752689
5035;0.6000000000000001
5036;0.6064516129032259
5037;0.6301075268817204
5038;0.6774193548387097
5039;0.6580645161290323
5040;0.5935483870967743
5041;0.5677419354838711
5042;0.5419354838709678
5043;0.5225806451612903
5044;0.5290322580645161
5045;0.4795698924731183
5046;0.4774193548387097
5047;0.5010752688172043
5048;0.4774193548387097
5049;0.4903225806451613
5050;0.4688172043010753
5051;0.4666666666666667
5052;0.4731182795698925
5053;0.46451612903225814
5054;0.4903225806451613
5055;0.524731182795699
5056;0.546236559139785
5057;0.5720430107526883
5058;0.6236559139784947
5059;0.5978494623655914
5060;0.6193548387096774
5061;0.6258064516129033
5062;0.6559139784946237
5063;0.6430107526881721
5064;0.5827956989247313
5065;0.556989247311828
5066;0.5397849462365591
5067;0.5204301075268818
5068;0.5096774193548388
5069;0.4903225806451613
5070;0.4838709677419355
5071;0.4774193548387097
5072;0.48172043010752696
5073;0.443010752688172
5074;0.432258064516129
5075;0.432258064516129
5076;0.432258064516129
5077;0.4580645161290323
5078;0.46021505376344085
5079;0.4946236559139786
5080;0.5397849462365591
5081;0.5655913978494624
5082;0.6086021505376344
5083;0.6365591397849463
5084;0.6430107526881721
5085;0.6580645161290323
5086;0.6537634408602151
5087;0.6516129032258065
5088;0.6086021505376344
5089;0.5827956989247313
5090;0.5763440860215054
5091;0.5698924731182796
5092;0.556989247311828
5093;0.5526881720430108
5094;0.5204301075268818
5095;0.5118279569892473
5096;0.4946236559139786
5097;0.49247311827956997
5098;0.4989247311827958
5099;0.4881720430107528
5100;0.4838709677419355
5101;0.4903225806451613
5102;0.503225806451613
5103;0.5505376344086023
5104;0.6000000000000001
5105;0.6537634408602151
5106;0.6451612903225807
5107;0.6645161290322581
5108;0.6623655913978496
5109;0.6774193548387097
5110;0.6731182795698926
5111;0.6580645161290323
5112;0.6215053763440861
5113;0.6107526881720431
5114;0.6043010752688173
5115;0.5741935483870969
5116;0.5763440860215054
5117;0.5677419354838711
5118;0.5720430107526883
5119;0.5548387096774194
5120;0.5526881720430108
5121;0.546236559139785
5122;0.5311827956989248
5123;0.5182795698924731
5124;0.4989247311827958
5125;0.4989247311827958
5126;0.5182795698924731
5127;0.5591397849462366
5128;0.5634408602150538
5129;0.5741935483870969
5130;0.5677419354838711
5131;0.49247311827956997
5132;0.4666666666666667
5133;0.4580645161290323
5134;0.4623655913978495
5135;0.4881720430107528
5136;0.4946236559139786
5137;0.4946236559139786
5138;0.49677419354838714
5139;0.4881720430107528
5140;0.4881720430107528
5141;0.48602150537634414
5142;0.4731182795698925
5143;0.47526881720430114
5144;0.4580645161290323
5145;0.44516129032258067
5146;0.4258064516129032
5147;0.432258064516129
5148;0.4408602150537635
5149;0.4623655913978495
5150;0.47526881720430114
5151;0.46451612903225814
5152;0.45376344086021503
5153;0.47096774193548396
5154;0.4946236559139786
5155;0.47526881720430114
5156;0.47526881720430114
5157;0.5118279569892473
5158;0.5397849462365591
5159;0.5075268817204301
5160;0.4881720430107528
5161;0.4688172043010753
5162;0.46451612903225814
5163;0.47096774193548396
5164;0.44946236559139785
5165;0.44516129032258067
5166;0.4473118279569892
5167;0.4301075268817205
5168;0.43440860215053767
5169;0.43440860215053767
5170;0.42365591397849467
5171;0.4043010752688172
5172;0.42365591397849467
5173;0.4193548387096775
5174;0.4258064516129032
5175;0.4301075268817205
5176;0.432258064516129
5177;0.46451612903225814
5178;0.4881720430107528
5179;0.48172043010752696
5180;0.4473118279569892
5181;0.4365591397849462
5182;0.4258064516129032
5183;0.4086021505376345
5184;0.39569892473118284
5185;0.4
5186;0.3720430107526882
5187;0.37419354838709684
5188;0.3763440860215054
5189;0.35913978494623655
5190;0.35913978494623655
5191;0.3548387096774194
5192;0.3548387096774194
5193;0.3505376344086022
5194;0.35268817204301073
5195;0.34838709677419355
5196;0.356989247311828
5197;0.34838709677419355
5198;0.3419354838709677
5199;0.3720430107526882
5200;0.39569892473118284
5201;0.4150537634408602
5202;0.42795698924731185
5203;0.4258064516129032
5204;0.4150537634408602
5205;0.38494623655913984
5206;0.36989247311827966
5207;0.367741935483871
5208;0.35913978494623655
5209;0.356989247311828
5210;0.35913978494623655
5211;0.3612903225806452
5212;0.367741935483871
5213;0.36989247311827966
5214;0.3655913978494624
5215;0.36344086021505384
5216;0.3612903225806452
5217;0.367741935483871
5218;0.3655913978494624
5219;0.3612903225806452
5220;0.367741935483871
5221;0.36989247311827966
5222;0.3763440860215054
5223;0.39139784946236567
5224;0.4795698924731183
5225;0.5118279569892473
5226;0.503225806451613
5227;0.5182795698924731
5228;0.49247311827956997
5229;0.5118279569892473
5230;0.503225806451613
5231;0.46451612903225814
5232;0.44516129032258067
5233;0.4559139784946237
5234;0.4193548387096775
5235;0.3935483870967742
5236;0.3978494623655915
5237;0.3827956989247312
5238;0.3655913978494624
5239;0.35913978494623655
5240;0.3505376344086022
5241;0.38064516129032266
5242;0.367741935483871
5243;0.35913978494623655
5244;0.3548387096774194
5245;0.35913978494623655
5246;0.3763440860215054
5247;0.41290322580645167
5248;0.5182795698924731
5249;0.5655913978494624
5250;0.5290322580645161
5251;0.48172043010752696
5252;0.5419354838709678
5253;0.5397849462365591
5254;0.503225806451613
5255;0.4903225806451613
5256;0.4666666666666667
5257;0.4731182795698925
5258;0.4623655913978495
5259;0.4408602150537635
5260;0.35268817204301073
5261;0.39139784946236567
5262;0.34408602150537637
5263;0.35268817204301073
5264;0.356989247311828
5265;0.35268817204301073
5266;0.36344086021505384
5267;0.35268817204301073
5268;0.3548387096774194
5269;0.36344086021505384
5270;0.3827956989247312
5271;0.4150537634408602
5272;0.4989247311827958
5273;0.513978494623656
5274;0.4774193548387097
5275;0.47526881720430114
5276;0.4881720430107528
5277;0.5053763440860216
5278;0.513978494623656
5279;0.4688172043010753
5280;0.45376344086021503
5281;0.4258064516129032
5282;0.356989247311828
5283;0.3655913978494624
5284;0.410752688172043
5285;0.3720430107526882
5286;0.39569892473118284
5287;0.3935483870967742
5288;0.3720430107526882
5289;0.38064516129032266
5290;0.38494623655913984
5291;0.36344086021505384
5292;0.3397849462365592
5293;0.3827956989247312
5294;0.3827956989247312
5295;0.4086021505376345
5296;0.45376344086021503
5297;0.503225806451613
5298;0.5053763440860216
5299;0.5053763440860216
5300;0.513978494623656
5301;0.5161290322580646
5302;0.5225806451612903
5303;0.4903225806451613
5304;0.4666666666666667
5305;0.432258064516129
5306;0.41290322580645167
5307;0.38064516129032266
5308;0.37419354838709684
5309;0.37419354838709684
5310;0.38064516129032266
5311;0.35913978494623655
5312;0.35913978494623655
5313;0.33763440860215055
5314;0.35268817204301073
5315;0.3419354838709677
5316;0.31182795698924737
5317;0.32688172043010755
5318;0.3505376344086022
5319;0.40215053763440867
5320;0.46451612903225814
5321;0.4946236559139786
5322;0.5182795698924731
5323;0.5010752688172043
5324;0.4688172043010753
5325;0.4774193548387097
5326;0.47096774193548396
5327;0.46451612903225814
5328;0.4559139784946237
5329;0.43870967741935485
5330;0.42365591397849467
5331;0.4193548387096775
5332;0.41720430107526885
5333;0.39569892473118284
5334;0.389247311827957
5335;0.3612903225806452
5336;0.34408602150537637
5337;0.3419354838709677
5338;0.3612903225806452
5339;0.367741935483871
5340;0.367741935483871
5341;0.367741935483871
5342;0.38064516129032266
5343;0.3978494623655915
5344;0.4193548387096775
5345;0.43440860215053767
5346;0.4580645161290323
5347;0.4903225806451613
5348;0.513978494623656
5349;0.5311827956989248
5350;0.5075268817204301
5351;0.4989247311827958
5352;0.49677419354838714
5353;0.49677419354838714
5354;0.4881720430107528
5355;0.4688172043010753
5356;0.44516129032258067
5357;0.45376344086021503
5358;0.44946236559139785
5359;0.46021505376344085
5360;0.4580645161290323
5361;0.4365591397849462
5362;0.443010752688172
5363;0.4365591397849462
5364;0.43870967741935485
5365;0.44516129032258067
5366;0.4688172043010753
5367;0.4989247311827958
5368;0.535483870967742
5369;0.5225806451612903
5370;0.5526881720430108
5371;0.5720430107526883
5372;0.5870967741935484
5373;0.5935483870967743
5374;0.5741935483870969
5375;0.5698924731182796
5376;0.5548387096774194
5377;0.535483870967742
5378;0.5225806451612903
5379;0.513978494623656
5380;0.5096774193548388
5381;0.5118279569892473
5382;0.5075268817204301
5383;0.4989247311827958
5384;0.4881720430107528
5385;0.5010752688172043
5386;0.5010752688172043
5387;0.4989247311827958
5388;0.503225806451613
5389;0.5118279569892473
5390;0.5268817204301076
5391;0.5268817204301076
5392;0.5892473118279571
5393;0.6215053763440861
5394;0.5827956989247313
5395;0.6129032258064517
5396;0.6258064516129033
5397;0.6193548387096774
5398;0.6107526881720431
5399;0.6215053763440861
5400;0.5978494623655914
5401;0.5806451612903227
5402;0.5720430107526883
5403;0.5483870967741936
5404;0.5225806451612903
5405;0.5053763440860216
5406;0.4989247311827958
5407;0.49677419354838714
5408;0.4774193548387097
5409;0.4881720430107528
5410;0.4623655913978495
5411;0.443010752688172
5412;0.4666666666666667
5413;0.4666666666666667
5414;0.4795698924731183
5415;0.5204301075268818
5416;0.5268817204301076
5417;0.5677419354838711
5418;0.5655913978494624
5419;0.6000000000000001
5420;0.6172043010752689
5421;0.6086021505376344
5422;0.6193548387096774
5423;0.6043010752688173
5424;0.5634408602150538
5425;0.5419354838709678
5426;0.5204301075268818
5427;0.4989247311827958
5428;0.49677419354838714
5429;0.4774193548387097
5430;0.4795698924731183
5431;0.4688172043010753
5432;0.4516129032258065
5433;0.4559139784946237
5434;0.4623655913978495
5435;0.4301075268817205
5436;0.4301075268817205
5437;0.4193548387096775
5438;0.432258064516129
5439;0.47526881720430114
5440;0.5053763440860216
5441;0.5419354838709678
5442;0.5784946236559141
5443;0.5870967741935484
5444;0.6021505376344087
5445;0.6215053763440861
5446;0.6258064516129033
5447;0.5913978494623657
5448;0.5419354838709678
5449;0.5182795698924731
5450;0.5053763440860216
5451;0.49247311827956997
5452;0.4774193548387097
5453;0.47096774193548396
5454;0.46451612903225814
5455;0.46021505376344085
5456;0.4580645161290323
5457;0.4559139784946237
5458;0.443010752688172
5459;0.42795698924731185
5460;0.41290322580645167
5461;0.41720430107526885
5462;0.47096774193548396
5463;0.4516129032258065
5464;0.5010752688172043
5465;0.5698924731182796
5466;0.5784946236559141
5467;0.5849462365591399
5468;0.5741935483870969
5469;0.5849462365591399
5470;0.6107526881720431
5471;0.5784946236559141
5472;0.5333333333333333
5473;0.5075268817204301
5474;0.5096774193548388
5475;0.49677419354838714
5476;0.47526881720430114
5477;0.4365591397849462
5478;0.4258064516129032
5479;0.4043010752688172
5480;0.39569892473118284
5481;0.3720430107526882
5482;0.37419354838709684
5483;0.389247311827957
5484;0.38064516129032266
5485;0.38494623655913984
5486;0.39139784946236567
5487;0.443010752688172
5488;0.48172043010752696
5489;0.4559139784946237
5490;0.47096774193548396
5491;0.5010752688172043
5492;0.503225806451613
5493;0.5053763440860216
5494;0.5053763440860216
5495;0.5075268817204301
5496;0.49247311827956997
5497;0.47096774193548396
5498;0.4559139784946237
5499;0.43870967741935485
5500;0.421505376344086
5501;0.43870967741935485
5502;0.40645161290322585
5503;0.40215053763440867
5504;0.37419354838709684
5505;0.36989247311827966
5506;0.36344086021505384
5507;0.35913978494623655
5508;0.378494623655914
5509;0.389247311827957
5510;0.39139784946236567
5511;0.421505376344086
5512;0.43440860215053767
5513;0.4731182795698925
5514;0.5268817204301076
5515;0.5698924731182796
5516;0.5763440860215054
5517;0.5763440860215054
5518;0.556989247311828
5519;0.5397849462365591
5520;0.524731182795699
5521;0.5182795698924731
5522;0.5268817204301076
5523;0.49247311827956997
5524;0.4666666666666667
5525;0.421505376344086
5526;0.4193548387096775
5527;0.4150537634408602
5528;0.4150537634408602
5529;0.410752688172043
5530;0.40645161290322585
5531;0.40215053763440867
5532;0.4193548387096775
5533;0.42795698924731185
5534;0.42795698924731185
5535;0.432258064516129
5536;0.46451612903225814
5537;0.49247311827956997
5538;0.48602150537634414
5539;0.46021505376344085
5540;0.43870967741935485
5541;0.4623655913978495
5542;0.4688172043010753
5543;0.47096774193548396
5544;0.45376344086021503
5545;0.4559139784946237
5546;0.432258064516129
5547;0.42365591397849467
5548;0.4193548387096775
5549;0.38494623655913984
5550;0.4043010752688172
5551;0.378494623655914
5552;0.35913978494623655
5553;0.35913978494623655
5554;0.3548387096774194
5555;0.367741935483871
5556;0.37419354838709684
5557;0.378494623655914
5558;0.38494623655913984
5559;0.4
5560;0.4408602150537635
5561;0.4795698924731183
5562;0.4838709677419355
5563;0.5053763440860216
5564;0.5010752688172043
5565;0.48602150537634414
5566;0.4989247311827958
5567;0.4881720430107528
5568;0.4774193548387097
5569;0.46451612903225814
5570;0.4580645161290323
5571;0.4731182795698925
5572;0.4795698924731183
5573;0.4731182795698925
5574;0.4688172043010753
5575;0.432258064516129
5576;0.4365591397849462
5577;0.443010752688172
5578;0.432258064516129
5579;0.43870967741935485
5580;0.4559139784946237
5581;0.47526881720430114
5582;0.4881720430107528
5583;0.5118279569892473
5584;0.546236559139785
5585;0.4666666666666667
5586;0.47526881720430114
5587;0.47526881720430114
5588;0.46451612903225814
5589;0.47526881720430114
5590;0.4731182795698925
5591;0.47526881720430114
5592;0.47096774193548396
5593;0.43440860215053767
5594;0.4473118279569892
5595;0.41290322580645167
5596;0.4086021505376345
5597;0.41290322580645167
5598;0.41290322580645167
5599;0.4043010752688172
5600;0.4043010752688172
5601;0.40215053763440867
5602;0.4043010752688172
5603;0.4
5604;0.40215053763440867
5605;0.40215053763440867
5606;0.4043010752688172
5607;0.4150537634408602
5608;0.42795698924731185
5609;0.49677419354838714
5610;0.5225806451612903
5611;0.5268817204301076
5612;0.5483870967741936
5613;0.546236559139785
5614;0.5333333333333333
5615;0.5204301075268818
5616;0.5053763440860216
5617;0.49677419354838714
5618;0.4881720430107528
5619;0.4795698924731183
5620;0.4731182795698925
5621;0.46021505376344085
5622;0.4559139784946237
5623;0.46451612903225814
5624;0.46451612903225814
5625;0.4688172043010753
5626;0.4365591397849462
5627;0.4473118279569892
5628;0.4301075268817205
5629;0.4795698924731183
5630;0.4838709677419355
5631;0.4559139784946237
5632;0.5182795698924731
5633;0.535483870967742
5634;0.5634408602150538
5635;0.513978494623656
5636;0.5333333333333333
5637;0.5397849462365591
5638;0.535483870967742
5639;0.5225806451612903
5640;0.5075268817204301
5641;0.49677419354838714
5642;0.4881720430107528
5643;0.47096774193548396
5644;0.46451612903225814
5645;0.4688172043010753
5646;0.4731182795698925
5647;0.4731182795698925
5648;0.4623655913978495
5649;0.4516129032258065
5650;0.4365591397849462
5651;0.4365591397849462
5652;0.45376344086021503
5653;0.4580645161290323
5654;0.4516129032258065
5655;0.4774193548387097
5656;0.5376344086021506
5657;0.5806451612903227
5658;0.5956989247311829
5659;0.5505376344086023
5660;0.5376344086021506
5661;0.5548387096774194
5662;0.5526881720430108
5663;0.5397849462365591
5664;0.5096774193548388
5665;0.5075268817204301
5666;0.4989247311827958
5667;0.4795698924731183
5668;0.4623655913978495
5669;0.4559139784946237
5670;0.4365591397849462
5671;0.432258064516129
5672;0.4258064516129032
5673;0.41720430107526885
5674;0.410752688172043
5675;0.4193548387096775
5676;0.4258064516129032
5677;0.3870967741935485
5678;0.4086021505376345
5679;0.4881720430107528
5680;0.4838709677419355
5681;0.5161290322580646
5682;0.556989247311828
5683;0.5935483870967743
5684;0.5892473118279571
5685;0.5827956989247313
5686;0.5870967741935484
5687;0.5655913978494624
5688;0.535483870967742
5689;0.5096774193548388
5690;0.4903225806451613
5691;0.47526881720430114
5692;0.4559139784946237
5693;0.45376344086021503
5694;0.4795698924731183
5695;0.42795698924731185
5696;0.41720430107526885
5697;0.410752688172043
5698;0.3935483870967742
5699;0.40215053763440867
5700;0.4043010752688172
5701;0.40645161290322585
5702;0.44516129032258067
5703;0.4774193548387097
